	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4016		441.0	317.0	3000	10652	8046	2005	897.0	897	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	7149	A		560.0	134	318.0	1	369.0
1	0	1	11642		376.0	527.0	3000	18577	15648	2087	574.0	574	[2, 1, 4, 3, 2, 4]	[2, 1, 4, 3, 2, 4, 1, 3]	15074	random		409.0	134	293.0	1	482.0
2	0	1	19765		529.0	288.0	3000	26397	23401	2346	507.0	507	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	22894	A	528.0	312.0	134	307.0	1	382.0
3	0	1	27985				3000	32137	31633	0		517	[4]	[3, 2, 4, 1, 2, 4, 3, 1]	31116	A			134		0	
4	0	1	33525			356.0	3000	40059	37741	1338	1185.0	1185	[3, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	36556	A			134	386.0	1	596.0
5	0	1	41647		325.0	304.0	3000	48229	45329	2395	551.0	551	[1, 2, 3, 4, 1, 3, 3]	[1, 2, 3, 4, 1, 3, 4, 2]	44778	random		596.0	134	364.0	0	482.0
6	0	1	49616		519.0	288.0	3000	56656	53754	1814	601.0	601	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	53153	A		297.0	134	265.0	1	445.0
7	0	1	58242			237.0	3000	64201	62356	1339	679.0	679	[3, 2, 4, 1, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	61677	A			134	250.0	0	380.0
8	0	1	65387		440.0	259.0	3000	72120	69136	2155	519.0	519	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	68617	A	512.0	284.0	134	237.0	1	423.0
9	0	1	73810		553.0	301.0	3000	80377	77507	2365	466.0	466	[3, 2, 4, 1, 2, 4, 3, 2]	[3, 2, 4, 1, 2, 4, 3, 1]	77041	A	396.0	231.0	134	187.0	0	326.0
10	0	1	81666			316.0	3000	87489	85493	1491	595.0	595	[2, 3, 4, 1, 4]	[2, 3, 4, 1, 3, 1, 4, 2]	84898	random			134	270.0	0	467.0
11	0	1	88477		588.0	250.0	3000	94561	92066	1990	558.0	558	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	91508	A		204.0	134	198.0	0	400.0
12	0	1	95750		548.0	315.0	3000	102284	99212	2254	431.0	431	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	98781	A	615.0	236.0	134	207.0	1	333.0
13	0	1	103273		681.0	313.0	3000	109436	106702	2229	398.0	398	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	106304	A		284.0	134	238.0	0	317.0
14	0	1	110725				3000	115574	114433	636	577.0	577	[1, 2, 3]	[1, 2, 4, 3, 2, 1, 3, 4]	113856	random			134		0	458.0
15	0	1	116563		497.0	748.0	3000	123798	120930	2252	635.0	635	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	120295	B			134	418.0	1	589.0
16	0	1	126182		450.0	327.0	3000	133521	130621	2051	603.0	603	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	130018	A	516.0	231.0	134	209.0	1	318.0
17	0	1	134811		643.0	271.0	3000	140822	138275	2042	432.0	432	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	137843	A		222.0	134	188.0	0	331.0
18	0	1	142912			711.0	3000	149848	147488	1855	640.0	640	[2, 1, 4, 2, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	146848	B			134	293.0	0	488.0
19	1	1	150937	236.0	536.0	310.0	3000	157325	154780	2545	411.0	411	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	154369	A	653.0	218.0	134	279.0	0	313.0
20	0	1	159055			276.0	3000	164432	162583	1345	297.0	297	[3, 2, 4, 1, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	162286	A			134	229.0	0	281.0
21	0	1	165621		483.0	556.0	3000	172255	169349	2211	597.0	597	[2, 1, 4, 2, 3]	[2, 1, 4, 2, 3, 4, 1, 3]	168752	B			134	693.0	1	479.0
22	1	1	173344	226.0	527.0	311.0	3000	179714	177266	2448	486.0	486	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	176780	A	600.0	248.0	134	256.0	0	280.0
23	1	1	181237	393.0	505.0	295.0	3000	187466	184978	2488	411.0	411	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	184567	A	577.0	217.0	134	184.0	0	317.0
24	0	1	189197		508.0	369.0	3000	196130	193023	2352	396.0	396	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	192627	A	569.0	250.0	134	284.0	1	372.0
25	0	1	197318		489.0	418.0	3000	203387	200847	2035	399.0	399	[2, 1, 4, 2, 3, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	200448	B			134	364.0	0	499.0
26	1	1	204778	196.0	515.0	287.0	3000	210717	208267	2450	457.0	457	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	207810	A	682.0	225.0	134	269.0	0	276.0
27	0	1	212251				3000	217210	216082	622	400.0	400	[1, 2, 3]	[1, 2, 4, 3, 4, 1, 2, 3]	215682	random			134		0	355.0
28	0	1	218299		498.0	334.0	3000	224327	221879	1944	350.0	350	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	221529	A		237.0	134	307.0	0	305.0
29	1	1	225516	195.0	773.0	308.0	3000	231696	229131	2565	385.0	385	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	228746	A	466.0	282.0	134	268.0	0	273.0
30	0	1	233227		718.0	411.0	3000	239760	236660	2468	403.0	403	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	236257	A	338.0	293.0	134	397.0	1	311.0
31	1	1	241850	263.0	563.0	359.0	3000	248023	245648	2375	563.0	563	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	245085	A	327.0	267.0	134	299.0	0	297.0
32	1	1	249555	280.0	374.0	321.0	3000	255457	253151	2306	465.0	465	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	252686	A	281.0	452.0	134	266.0	0	332.0
33	1	1	256984	217.0	408.0	280.0	3000	263334	261416	1918	395.0	395	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	261021	A	270.0	243.0	134	236.0	0	264.0
34	0	1	265964		433.0	387.0	3000	273303	270397	2182	597.0	597	[2, 1, 4, 2, 3, 4]	[2, 1, 4, 2, 3, 4, 1, 3]	269800	B		563.0	134	312.0	1	487.0
35	0	2	966		492.0	529.0	3000	7900	4921	2410	524.0	524	[2, 1, 4, 2, 3, 4, 1]	[2, 1, 4, 2, 3, 4, 1, 3]	4397	B	250.0	336.0	134	308.0	1	495.0
36	1	2	8893	228.0	559.0	251.0	3000	14412	12328	2084	406.0	406	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	11922	A	299.0	221.0	134	266.0	0	260.0
37	1	2	16044	275.0	618.0	287.0	3000	21782	19529	2253	354.0	354	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	19175	A	334.0	251.0	134	252.0	0	236.0
38	1	2	23409	218.0	334.0	288.0	3000	28586	26784	1802	343.0	343	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	26441	A	320.0	200.0	134	245.0	0	197.0
39	1	2	30313	229.0	412.0	255.0	3000	35745	33919	1826	375.0	375	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	33544	A	278.0	201.0	134	235.0	0	216.0
40	1	2	37672	258.0	399.0	401.0	3000	43257	41133	2124	330.0	330	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	40803	A	263.0	213.0	134	311.0	0	279.0
41	1	2	44783	222.0	324.0	251.0	3000	50050	48208	1842	394.0	394	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	47814	A	238.0	274.0	134	258.0	0	275.0
