	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1		281.0	275.0	1795	10222	8338	1222	414	414	[2, 1, 4, 2, 3, 4]	4313	5	[2, 1, 4, 2, 3, 4, 1, 3]	7924	B		200.0	114	259.0	1	207
1	0	1		170.0	205.0	1627	18841	17089	1070	378	378	[3, 2, 4, 1, 2, 4, 3]	13099	5	[3, 2, 4, 1, 2, 4, 3, 1]	16711	A	206.0	184.0	114	179.0	1	126
2	0	1		203.0	177.0	1627	29826	28059	1067	363	363	[3, 2, 4, 1, 2, 4, 3]	22180	30	[3, 2, 4, 1, 2, 4, 3, 1]	27696	A	211.0	171.0	114	172.0	1	133
3	1	1	196.0	114.0	174.0	1627	38465	37377	1088	300	300	[3, 2, 4, 1, 2, 4, 3, 1]	33566	30	[3, 2, 4, 1, 2, 4, 3, 1]	37077	A	151.0	166.0	114	171.0	0	116
4	1	1	180.0	78.0	188.0	1627	46786	45726	1060	361	361	[3, 2, 4, 1, 2, 4, 3, 1]	41854	5	[3, 2, 4, 1, 2, 4, 3, 1]	45365	A	157.0	173.0	114	181.0	0	103
5	0	1		273.0	241.0	1795	56584	54639	1256	353	353	[2, 1, 4, 2, 3, 4, 1]	50375	30	[2, 1, 4, 2, 3, 4, 1, 3]	54286	B	204.0	184.0	114	143.0	1	211
6	0	1		273.0	227.0	1795	66871	64922	1199	349	349	[2, 1, 4, 2, 3, 4, 1]	59356	30	[2, 1, 4, 2, 3, 4, 1, 3]	64573	B	198.0	171.0	114	167.0	1	163
7	0	1		184.0	231.0	1627	77593	75941	1086	478	478	[3, 2, 4, 1, 2, 4, 3]	71544	10	[3, 2, 4, 1, 2, 4, 3, 1]	75463	A	161.0	233.0	114	160.0	1	117
8	0	1		188.0	191.0	1795	86740	84786	1110	344	344	[2, 1, 4, 2, 3, 4, 1]	80532	5	[2, 1, 4, 2, 3, 4, 1, 3]	84442	B	281.0	149.0	114	134.0	1	167
9	1	1	258.0	192.0	189.0	1795	94846	93570	1276	348	348	[2, 1, 4, 2, 3, 4, 1, 3]	89611	5	[2, 1, 4, 2, 3, 4, 1, 3]	93222	B	217.0	167.0	114	119.0	0	134
10	0	1		170.0	175.0	1795	103610	102012	1094	325	325	[2, 1, 4, 2, 3, 4, 1, 2]	98068	10	[2, 1, 4, 2, 3, 4, 1, 3]	101687	B	229.0	103.0	114	124.0	0	115
11	1	1	216.0	223.0	193.0	1795	111636	110400	1236	305	305	[2, 1, 4, 2, 3, 4, 1, 3]	106585	30	[2, 1, 4, 2, 3, 4, 1, 3]	110095	B	235.0	134.0	114	111.0	0	124
12	1	1	261.0	116.0	163.0	1627	120644	119439	1205	370	370	[3, 2, 4, 1, 2, 4, 3, 1]	115458	5	[3, 2, 4, 1, 2, 4, 3, 1]	119069	A	206.0	192.0	114	159.0	0	108
13	0	1		305.0	179.0	1627	129777	127909	1320	262	262	[3, 2, 4, 1, 2, 4, 3]	124034	10	[3, 2, 4, 1, 2, 4, 3, 1]	127647	A	261.0	318.0	114	157.0	1	100
14	0	1		242.0	232.0	1795	139531	137695	1111	462	462	[2, 1, 4, 2, 3, 4, 1]	133120	30	[2, 1, 4, 2, 3, 4, 1, 3]	137233	B	244.0	91.0	114	108.0	1	194
15	1	1	173.0	180.0	196.0	1627	150673	149509	1164	293	293	[3, 2, 4, 1, 2, 4, 3, 1]	144903	30	[3, 2, 4, 1, 2, 4, 3, 1]	149216	A	179.0	160.0	114	154.0	0	122
