	accuracy	block	cue_onset	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	1	4011		548.0	450.0	3000	10629	7631	2394	505.0	505	[4, 3, 1, 4, 2, 3]	[4, 3, 1, 4, 2, 3, 1, 2]	7126	A		464.0	115	419.0	1	513.0
1	0	1	11597		325.0	420.0	3000	18511	15390	2586	382.0	382	[3, 1, 4, 2, 1, 4, 3]	[3, 1, 4, 2, 1, 4, 3, 2]	15008	random	567.0	394.0	115	409.0	1	471.0
2	0	1	19679		343.0	386.0	3000	25557	23083	1970	291.0	291	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	22792	A		402.0	115	311.0	0	239.0
3	1	1	27131	403.0	353.0	449.0	3000	32971	30571	2400	323.0	323	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	30248	A	386.0	370.0	115	200.0	0	239.0
4	0	1	34885		316.0	418.0	3000	40830	38339	1986	444.0	444	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	37895	A		406.0	115	270.0	0	314.0
5	0	1	42395		448.0	448.0	3000	49015	45967	2188	455.0	455	[3, 1, 4, 2, 4, 2]	[3, 1, 4, 2, 4, 2, 3, 1]	45512	random		556.0	115	391.0	1	345.0
6	1	1	50379	316.0	446.0	419.0	3000	56742	54261	2481	363.0	363	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	53898	A	320.0	541.0	115	195.0	0	244.0
7	1	1	58857	288.0	364.0	473.0	3000	64976	62571	2405	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	62275	A	361.0	505.0	115	243.0	0	171.0
8	1	1	66690	272.0	367.0	439.0	3000	72643	70345	2298	441.0	441	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	69904	A	389.0	425.0	115	247.0	0	159.0
9	1	1	74858	265.0	453.0	359.0	3000	80823	78550	2273	477.0	477	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	78073	A	266.0	444.0	115	205.0	0	281.0
10	0	1	82638		477.0	351.0	3000	89352	86309	2111	460.0	460	[4, 3, 1, 2, 1, 2]	[4, 3, 1, 2, 1, 2, 3, 4]	85849	random		449.0	115	352.0	1	482.0
11	1	1	90316	344.0	318.0	433.0	3000	95625	93626	1999	300.0	300	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	93326	A	211.0	311.0	115	166.0	0	216.0
12	0	1	97339		321.0	447.0	3000	102897	100713	1680	363.0	363	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	100350	A		335.0	115	179.0	0	161.0
13	0	1	103864		298.0	415.0	3000	109235	107266	1464	390.0	390	[4, 3, 1, 4, 2, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	106876	A			115	230.0	0	220.0
14	0	1	110509		310.0	602.0	3000	117122	114071	2339	452.0	452	[4, 2, 1, 3, 4, 1, 2]	[4, 2, 1, 3, 4, 1, 2, 3]	113619	random	393.0	265.0	115	281.0	1	488.0
15	0	1	118087		361.0	246.0	3000	125303	122214	2417	414.0	414	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	121800	B	439.0	565.0	115	507.0	1	299.0
16	0	1	127668		361.0	360.0	3000	134184	132018	1662	535.0	535	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	131483	A		234.0	115	330.0	0	105.0
17	0	1	135448		408.0	394.0	3000	141599	138991	2103	533.0	533	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	138458	A		571.0	115	170.0	0	293.0
18	0	1	143664		481.0	260.0	3000	151080	148254	2199	677.0	677	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	147577	B		429.0	115	384.0	1	645.0
19	0	1	152146		387.0	367.0	3000	159060	155982	2064	425.0	425	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	155557	A	379.0	308.0	115	314.0	1	309.0
20	0	1	160227		343.0	522.0	3000	166390	163938	1948	495.0	495	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	163443	A		275.0	115	272.0	0	284.0
21	0	1	167556		388.0	276.0	3000	174172	171228	1842	559.0	559	[3, 2, 4, 1, 2, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	170669	B		445.0	115	385.0	1	348.0
22	1	1	175244	417.0	442.0	473.0	3000	181617	179008	2609	354.0	354	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	178654	A	366.0	296.0	115	401.0	0	214.0
23	1	1	183139	504.0	501.0	386.0	3000	189324	186913	2411	462.0	462	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	186451	A	329.0	261.0	115	223.0	0	207.0
24	1	1	191038	450.0	332.0	462.0	3000	196961	194845	2116	396.0	396	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	194449	A	245.0	284.0	115	192.0	0	151.0
25	0	1	198676		391.0	286.0	3000	205290	202282	2260	496.0	496	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	201786	B	488.0	457.0	115	396.0	1	242.0
26	0	1	206656		791.0	674.0	3000	212984	210055	2424	388.0	388	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	209667	A		281.0	115	228.0	0	205.0
27	0	1	213954		307.0	496.0	3000	220868	217798	2363	433.0	433	[2, 4, 1, 3, 2, 1, 4]	[2, 4, 1, 3, 2, 1, 4, 3]	217365	random	375.0	359.0	115	360.0	1	466.0
28	0	1	221933		832.0	624.0	3000	228648	225579	2447	434.0	434	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	225145	A	257.0	301.0	115	206.0	1	227.0
29	1	1	229812	295.0	366.0	397.0	3000	235463	233443	2020	420.0	420	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	233023	A	268.0	292.0	115	221.0	0	181.0
30	1	1	237096	295.0	375.0	633.0	3000	242735	240553	2182	446.0	446	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	240107	A	224.0	235.0	115	229.0	0	191.0
31	1	1	245354	292.0	329.0	395.0	3000	251009	249091	1918	523.0	523	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	248568	A	205.0	287.0	115	207.0	0	203.0
32	1	1	252524	279.0	299.0	448.0	3000	257937	256099	1838	464.0	464	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	255635	A	195.0	254.0	115	202.0	0	161.0
33	1	1	259451	294.0	394.0	294.0	3000	266272	264036	2236	571.0	571	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	263465	A	510.0	270.0	115	208.0	0	266.0
34	0	1	268887		362.0	262.0	3000	275461	273206	1750	507.0	507	[3, 2, 4, 1, 2, 4, 4]	[3, 2, 4, 1, 2, 4, 3, 1]	272699	B		435.0	115	373.0	0	302.0
35	0	2	963		378.0	265.0	3000	7876	4793	2382	420.0	420	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	4373	B	498.0	485.0	115	390.0	1	366.0
36	0	2	8841		277.0	373.0	3000	14265	12221	1540	370.0	370	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	11851	A		238.0	115	185.0	0	248.0
37	1	2	15330	276.0	351.0	419.0	3000	21064	18927	2137	487.0	487	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	18440	A	493.0	264.0	115	183.0	0	151.0
38	1	2	22679	298.0	265.0	435.0	3000	27928	26150	1778	462.0	462	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	25688	A	192.0	228.0	115	189.0	0	171.0
39	1	2	29649	339.0	286.0	451.0	3000	35287	33328	1959	467.0	467	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	32861	A	223.0	316.0	115	168.0	0	176.0
40	1	2	37204	267.0	244.0	507.0	3000	43034	40846	2188	531.0	531	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	40315	A	180.0	268.0	115	330.0	0	392.0
41	1	2	44549	271.0	311.0	458.0	3000	49956	48051	1905	487.0	487	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	47564	A	287.0	263.0	115	216.0	0	99.0
42	1	2	51871	239.0	287.0	357.0	3000	57254	55647	1607	566.0	566	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	55081	A	202.0	216.0	115	188.0	0	118.0
43	0	2	58769		442.0	240.0	3000	65291	62245	2402	458.0	458	[3, 2, 4, 1, 2, 4, 3]	[3, 2, 4, 1, 2, 4, 3, 1]	61787	B	761.0	339.0	115	431.0	1	189.0
44	0	2	66463		474.0	393.0	3000	73686	70653	2284	470.0	470	[4, 2, 3, 1, 3]	[4, 2, 3, 1, 3, 1, 4, 2]	70183	random			115	508.0	1	909.0
45	0	2	75053		357.0	371.0	3000	82467	79470	2366	507.0	507	[4, 3, 1, 4, 2, 3, 1]	[4, 3, 1, 4, 2, 3, 1, 2]	78963	A	305.0	985.0	115	214.0	1	134.0
46	0	2	83740		375.0	381.0	3000	89718	87161	2052	402.0	402	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	86759	A		312.0	115	165.0	0	268.0
47	0	2	90882		429.0	359.0	3000	98301	95339	2216	541.0	541	[4, 1, 2, 3, 1, 4]	[4, 1, 2, 3, 1, 4, 2, 3]	94798	random		546.0	115	485.0	1	397.0
48	1	2	99380	289.0	322.0	399.0	3000	105460	103356	2104	464.0	464	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	102892	A	513.0	248.0	115	206.0	0	127.0
49	1	2	106975	244.0	323.0	285.0	3000	113055	111257	1798	467.0	467	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	110790	A	316.0	269.0	115	178.0	0	183.0
50	0	2	115371		575.0	250.0	3000	122499	120139	1856	452.0	452	[3, 2, 4, 1, 2, 4, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	119687	B		325.0	115	346.0	0	135.0
51	1	2	123466	256.0	315.0	282.0	3000	128795	126985	1810	508.0	508	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	126477	A	357.0	292.0	115	206.0	0	102.0
52	0	2	130610		443.0	325.0	3000	137924	134855	2272	434.0	434	[1, 4, 3, 2, 4, 3]	[1, 4, 3, 2, 4, 3, 1, 2]	134421	random		601.0	115	563.0	1	340.0
53	1	2	139591	374.0	347.0	312.0	3000	145798	143462	2336	456.0	456	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	143006	B	391.0	398.0	115	347.0	0	167.0
54	0	2	147614		393.0	240.0	3000	153277	151235	1538	411.0	411	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	150824	A		297.0	115	188.0	0	117.0
55	1	2	154749	312.0	397.0	354.0	3000	160461	158382	2079	521.0	521	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	157861	A	327.0	287.0	115	313.0	0	89.0
56	1	2	162078	370.0	420.0	306.0	3000	167768	165688	2080	498.0	498	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	165190	A	411.0	233.0	115	239.0	0	101.0
57	1	2	169983	254.0	313.0	282.0	3000	175143	173406	1737	413.0	413	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	172993	A	366.0	246.0	115	217.0	0	59.0
58	1	2	176859	248.0	305.0	290.0	3000	181867	180176	1691	301.0	301	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	179875	A	295.0	254.0	115	176.0	0	123.0
59	1	2	183582	240.0	304.0	318.0	3000	189028	187305	1723	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	186993	A	235.0	261.0	115	168.0	0	197.0
60	1	2	191743	356.0	344.0	284.0	3000	198076	195634	2442	472.0	472	[3, 2, 4, 1, 2, 4, 3, 1]	[3, 2, 4, 1, 2, 4, 3, 1]	195162	B	590.0	424.0	115	302.0	0	142.0
61	1	2	199592	267.0	688.0	240.0	3000	205328	203136	2192	434.0	434	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	202702	A	355.0	316.0	115	194.0	0	132.0
62	0	2	207147				3000	211830	210615	710	457.0	457	[2, 4, 1]	[2, 4, 3, 1, 4, 2, 1, 3]	210158	random			115		0	471.0
63	0	2	212799		402.0	281.0	3000	220106	217925	1677	509.0	509	[4, 3, 1, 4, 2, 3, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	217416	A		357.0	115	200.0	0	132.0
64	1	2	221173	261.0	466.0	342.0	3000	226928	224857	2071	472.0	472	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	224385	A	291.0	291.0	115	241.0	0	179.0
65	1	2	228443	238.0	274.0	463.0	3000	233638	231919	1719	466.0	466	[4, 3, 1, 4, 2, 3, 1, 2]	[4, 3, 1, 4, 2, 3, 1, 2]	231453	A	228.0	245.0	115	180.0	0	91.0
